Month,Day,Hour,AQI,Raw Conc.,Conc. Unit
5,3,21,74,26,UG/M3
5,3,22,70,19,UG/M3
5,3,23,64,16,UG/M3
5,4,0,65,19,UG/M3
5,4,1,58,12,UG/M3
5,4,2,58,16,UG/M3
5,4,3,56,13,UG/M3
5,4,4,63,21,UG/M3
5,4,5,72,27,UG/M3
5,4,6,86,35,UG/M3
5,4,7,89,32,UG/M3
5,4,8,80,22,UG/M3
5,4,9,76,22,UG/M3
5,4,10,84,32,UG/M3
5,4,11,80,24,UG/M3
5,4,12,83,29,UG/M3
5,4,13,90,34,UG/M3
5,4,14,84,25,UG/M3
5,4,15,88,32,UG/M3
5,4,16,84,25,UG/M3
5,4,17,85,29,UG/M3
5,4,18,81,23,UG/M3
5,4,19,81,27,UG/M3
5,4,20,77,21,UG/M3
5,4,21,73,20,UG/M3
5,4,22,72,22,UG/M3
5,4,23,59,10,UG/M3
5,5,0,48,7,UG/M3
5,5,1,36,6,UG/M3
5,5,2,39,10,UG/M3
5,5,3,34,7,UG/M3
5,5,4,31,7,UG/M3
5,5,5,53,19,UG/M3
5,5,6,53,13,UG/M3
5,5,7,58,18,UG/M3
5,5,8,69,26,UG/M3
5,5,9,69,21,UG/M3
5,5,10,58,10,UG/M3
5,5,11,54,12,UG/M3
5,5,12,52,12,UG/M3
5,5,13,53,13,UG/M3
5,5,14,53,13,UG/M3
5,5,15,45,9,UG/M3
5,5,16,41,9,UG/M3
5,5,17,48,13,UG/M3
5,5,18,51,13,UG/M3
5,5,19,46,10,UG/M3
5,5,20,57,19,UG/M3
5,5,21,53,11,UG/M3
5,5,22,52,12,UG/M3
5,5,23,47,10,UG/M3
5,6,0,36,6,UG/M3
5,6,1,43,12,UG/M3
5,6,2,38,8,UG/M3
5,6,3,27,4,UG/M3
5,6,4,28,7,UG/M3
5,6,5,49,17,UG/M3
5,6,6,70,30,UG/M3
5,6,7,92,42,UG/M3
5,6,8,88,28,UG/M3
5,6,9,74,16,UG/M3
5,6,10,70,19,UG/M3
5,6,11,65,17,UG/M3
5,6,12,59,13,UG/M3
5,6,13,62,19,UG/M3
5,6,14,64,19,UG/M3
5,6,15,67,21,UG/M3
5,6,16,67,20,UG/M3
5,6,17,62,15,UG/M3
5,6,18,67,22,UG/M3
5,6,19,69,22,UG/M3
5,6,20,68,20,UG/M3
5,6,21,66,18,UG/M3
5,6,22,67,20,UG/M3
5,6,23,67,20,UG/M3
5,7,0,61,13,UG/M3
5,7,1,59,15,UG/M3
5,7,2,55,12,UG/M3
5,7,3,59,18,UG/M3
5,7,4,62,19,UG/M3
5,7,5,64,20,UG/M3
5,7,6,66,20,UG/M3
5,7,7,83,35,UG/M3
5,7,8,72,17,UG/M3
5,7,9,72,22,UG/M3
5,7,10,77,27,UG/M3
5,7,11,77,25,UG/M3
5,7,12,72,20,UG/M3
5,7,13,77,27,UG/M3
5,7,14,77,24,UG/M3
5,7,15,74,22,UG/M3
5,7,16,69,18,UG/M3
5,7,17,64,16,UG/M3
5,7,18,68,22,UG/M3
5,7,19,70,23,UG/M3
5,7,20,71,22,UG/M3
5,7,21,70,20,UG/M3
5,7,22,68,19,UG/M3
5,7,23,68,20,UG/M3
5,8,0,60,13,UG/M3
5,8,1,63,19,UG/M3
5,8,2,60,15,UG/M3
5,8,3,53,10,UG/M3
5,8,4,58,18,UG/M3
5,8,5,54,12,UG/M3
5,8,6,51,11,UG/M3
5,8,7,52,13,UG/M3
5,8,8,60,20,UG/M3
5,8,9,58,15,UG/M3
5,8,10,65,22,UG/M3
5,8,11,67,21,UG/M3
5,8,12,68,21,UG/M3
5,8,13,70,22,UG/M3
5,8,14,67,18,UG/M3
5,8,15,65,18,UG/M3
5,8,16,67,21,UG/M3
5,8,17,64,17,UG/M3
5,8,18,62,16,UG/M3
5,8,19,60,14,UG/M3
5,8,20,64,22,UG/M3
5,8,21,66,21,UG/M3
5,8,22,97,48,UG/M3
5,8,23,76,14,UG/M3
5,9,0,64,13,UG/M3
5,9,1,60,14,UG/M3
5,9,2,54,11,UG/M3
5,9,3,49,10,UG/M3
5,9,4,37,6,UG/M3
5,9,5,43,12,UG/M3
5,9,6,43,10,UG/M3
5,9,7,44,11,UG/M3
5,9,8,60,22,UG/M3
5,9,9,58,15,UG/M3
5,9,10,67,24,UG/M3
5,9,11,63,16,UG/M3
5,9,12,74,28,UG/M3
5,9,13,78,27,UG/M3
5,9,14,66,14,UG/M3
5,9,15,67,20,UG/M3
5,9,16,71,24,UG/M3
5,9,17,65,16,UG/M3
5,9,18,67,21,UG/M3
5,9,19,75,27,UG/M3
5,9,20,69,18,UG/M3
5,9,21,65,17,UG/M3
5,9,22,68,22,UG/M3
5,9,23,65,17,UG/M3
5,10,0,58,12,UG/M3
5,10,1,54,12,UG/M3
5,10,2,55,14,UG/M3
5,10,3,59,18,UG/M3
5,10,4,66,23,UG/M3
5,10,5,75,28,UG/M3
5,10,6,69,18,UG/M3
5,10,7,75,26,UG/M3
5,10,8,75,24,UG/M3
5,10,9,72,21,UG/M3
5,10,10,67,17,UG/M3
5,10,11,65,18,UG/M3
5,10,12,68,22,UG/M3
5,10,13,73,25,UG/M3
5,10,14,62,12,UG/M3
5,10,15,63,18,UG/M3
5,10,16,66,21,UG/M3
5,10,17,69,22,UG/M3
5,10,18,72,24,UG/M3
5,10,19,77,27,UG/M3
5,10,20,72,20,UG/M3
5,10,21,70,20,UG/M3
5,10,22,64,16,UG/M3
5,10,23,62,16,UG/M3
5,11,0,58,14,UG/M3
5,11,1,57,14,UG/M3
5,11,2,58,16,UG/M3
5,11,3,47,7,UG/M3
5,11,4,44,10,UG/M3
5,11,5,51,14,UG/M3
5,11,6,54,15,UG/M3
5,11,7,59,18,UG/M3
5,11,8,57,14,UG/M3
5,11,9,57,15,UG/M3
5,11,10,63,21,UG/M3
5,11,11,62,17,UG/M3
5,11,12,66,21,UG/M3
5,11,13,66,19,UG/M3
5,11,14,64,18,UG/M3
5,11,15,60,14,UG/M3
5,11,16,63,19,UG/M3
5,11,17,61,16,UG/M3
5,11,18,62,-999,UG/M3
5,11,19,62,-999,UG/M3
5,11,20,62,-999,UG/M3
5,11,21,62,-999,UG/M3
5,11,22,-999,-999,UG/M3
5,11,23,-999,-999,UG/M3
5,12,0,-999,-999,UG/M3
5,12,1,-999,-999,UG/M3
5,12,2,-999,-999,UG/M3
5,12,3,-999,-999,UG/M3
5,12,4,-999,-999,UG/M3
5,12,5,-999,-999,UG/M3
5,12,6,-999,-999,UG/M3
5,12,7,-999,-999,UG/M3
5,12,8,-999,-999,UG/M3
5,12,9,-999,-999,UG/M3
5,12,10,-999,-999,UG/M3
5,12,11,-999,-999,UG/M3
5,12,12,-999,-999,UG/M3
5,12,13,-999,-999,UG/M3
5,12,14,-999,16,UG/M3
5,12,15,54,12,UG/M3
5,12,16,57,17,UG/M3
5,12,17,63,21,UG/M3
5,12,18,62,16,UG/M3
5,12,19,63,19,UG/M3
5,12,20,62,17,UG/M3
5,12,21,59,14,UG/M3
5,12,22,54,11,UG/M3
5,12,23,56,16,UG/M3
5,13,0,60,18,UG/M3
5,13,1,61,18,UG/M3
5,13,2,55,11,UG/M3
5,13,3,44,7,UG/M3
5,13,4,54,17,UG/M3
5,13,5,64,23,UG/M3
5,13,6,134,79,UG/M3
5,13,7,99,21,UG/M3
5,13,8,99,-15,UG/M3
5,13,9,67,12,UG/M3
5,13,10,67,20,UG/M3
5,13,11,63,16,UG/M3
5,13,12,64,19,UG/M3
5,13,13,72,26,UG/M3
5,13,14,68,18,UG/M3
5,13,15,66,18,UG/M3
5,13,16,58,12,UG/M3
5,13,17,64,21,UG/M3
5,13,18,74,28,UG/M3
5,13,19,80,29,UG/M3
5,13,20,83,29,UG/M3
5,13,21,80,24,UG/M3
5,13,22,75,21,UG/M3
5,13,23,66,15,UG/M3
5,14,0,63,17,UG/M3
5,14,1,61,16,UG/M3
5,14,2,57,13,UG/M3
5,14,3,56,14,UG/M3
5,14,4,59,17,UG/M3
5,14,5,72,29,UG/M3
5,14,6,158,114,UG/M3
5,14,7,158,-15,UG/M3
5,14,8,-999,-15,UG/M3
5,14,9,-999,6,UG/M3
5,14,10,55,11,UG/M3
5,14,11,64,22,UG/M3
5,14,12,69,23,UG/M3
5,14,13,68,20,UG/M3
5,14,14,69,21,UG/M3
5,14,15,62,14,UG/M3
5,14,16,64,19,UG/M3
5,14,17,60,15,UG/M3
5,14,18,62,18,UG/M3
5,14,19,71,26,UG/M3
5,14,20,78,28,UG/M3
5,14,21,77,24,UG/M3
5,14,22,68,16,UG/M3
5,14,23,69,21,UG/M3
5,15,0,62,14,UG/M3
5,15,1,63,18,UG/M3
5,15,2,62,17,UG/M3
5,15,3,59,15,UG/M3
5,15,4,59,16,UG/M3
5,15,5,60,17,UG/M3
5,15,6,71,27,UG/M3
5,15,7,75,25,UG/M3
5,15,8,75,24,UG/M3
5,15,9,57,6,UG/M3
5,15,10,53,11,UG/M3
5,15,11,54,14,UG/M3
5,15,12,49,10,UG/M3
5,15,13,54,15,UG/M3
5,15,14,48,10,UG/M3
5,15,15,43,9,UG/M3
5,15,16,51,14,UG/M3
5,15,17,56,17,UG/M3
5,15,18,66,24,UG/M3
5,15,19,70,23,UG/M3
5,15,20,68,19,UG/M3
5,15,21,67,19,UG/M3
5,15,22,65,18,UG/M3
5,15,23,65,19,UG/M3
5,16,0,59,13,UG/M3
5,16,1,57,14,UG/M3
5,16,2,52,10,UG/M3
5,16,3,40,7,UG/M3
5,16,4,37,8,UG/M3
5,16,5,50,15,UG/M3
5,16,6,37,6,UG/M3
5,16,7,43,12,UG/M3
5,16,8,61,23,UG/M3
5,16,9,62,18,UG/M3
5,16,10,71,26,UG/M3
5,16,11,68,19,UG/M3
5,16,12,65,17,UG/M3
5,16,13,65,-999,UG/M3
5,16,14,-999,-999,UG/M3
5,16,15,-999,16,UG/M3
5,16,16,66,21,UG/M3
5,16,17,66,19,UG/M3
5,16,18,73,26,UG/M3
5,16,19,71,21,UG/M3
5,16,20,76,27,UG/M3
5,16,21,71,19,UG/M3
5,16,22,69,19,UG/M3
5,16,23,67,18,UG/M3
5,17,0,58,12,UG/M3
5,17,1,52,10,UG/M3
5,17,2,43,8,UG/M3
5,17,3,40,9,UG/M3
5,17,4,43,11,UG/M3
5,17,5,55,18,UG/M3
5,17,6,58,17,UG/M3
5,17,7,61,18,UG/M3
5,17,8,63,19,UG/M3
5,17,9,65,20,UG/M3
5,17,10,75,28,UG/M3
5,17,11,69,18,UG/M3
5,17,12,63,15,UG/M3
5,17,13,67,22,UG/M3
5,17,14,73,25,UG/M3
5,17,15,66,16,UG/M3
5,17,16,69,22,UG/M3
5,17,17,68,20,UG/M3
5,17,18,71,23,UG/M3
5,17,19,71,22,UG/M3
5,17,20,82,32,UG/M3
5,17,21,75,20,UG/M3
5,17,22,68,17,UG/M3
5,17,23,65,17,UG/M3
5,18,0,61,15,UG/M3
5,18,1,61,17,UG/M3
5,18,2,59,15,UG/M3
5,18,3,66,23,UG/M3
5,18,4,54,8,UG/M3
5,18,5,58,17,UG/M3
5,18,6,57,15,UG/M3
5,18,7,60,18,UG/M3
5,18,8,63,19,UG/M3
5,18,9,54,9,UG/M3
5,18,10,53,13,UG/M3
5,18,11,55,15,UG/M3
5,18,12,67,25,UG/M3
5,18,13,65,18,UG/M3
5,18,14,64,18,UG/M3
5,18,15,68,22,UG/M3
5,18,16,68,20,UG/M3
5,18,17,71,23,UG/M3
5,18,18,70,21,UG/M3
5,18,19,75,26,UG/M3
5,18,20,71,20,UG/M3
5,18,21,73,23,UG/M3
5,18,22,74,24,UG/M3
5,18,23,64,13,UG/M3
5,19,0,58,13,UG/M3
5,19,1,52,10,UG/M3
5,19,2,43,8,UG/M3
5,19,3,52,15,UG/M3
5,19,4,58,18,UG/M3
5,19,5,59,17,UG/M3
5,19,6,61,18,UG/M3
5,19,7,58,14,UG/M3
5,19,8,56,14,UG/M3
5,19,9,52,11,UG/M3
5,19,10,41,7,UG/M3
5,19,11,58,21,UG/M3
5,19,12,58,15,UG/M3
5,19,13,54,12,UG/M3
5,19,14,57,16,UG/M3
5,19,15,58,16,UG/M3
5,19,16,63,20,UG/M3
5,19,17,61,16,UG/M3
5,19,18,64,20,UG/M3
5,19,19,67,21,UG/M3
5,19,20,64,17,UG/M3
5,19,21,60,15,UG/M3
5,19,22,57,12,UG/M3
5,19,23,44,7,UG/M3
5,20,0,43,10,UG/M3
5,20,1,38,8,UG/M3
5,20,2,31,6,UG/M3
5,20,3,28,6,UG/M3
5,20,4,71,37,UG/M3
5,20,5,41,-2,UG/M3
5,20,6,27,3,UG/M3
5,20,7,26,6,UG/M3
5,20,8,25,6,UG/M3
5,20,9,21,4,UG/M3
5,20,10,23,6,UG/M3
5,20,11,32,10,UG/M3
5,20,12,49,16,UG/M3
5,20,13,45,10,UG/M3
5,20,14,45,-999,UG/M3
5,20,15,12,-1,UG/M3
5,20,16,51,19,UG/M3
5,20,17,41,8,UG/M3
5,20,18,45,12,UG/M3
5,20,19,52,14,UG/M3
5,20,20,55,16,UG/M3
5,20,21,56,15,UG/M3
5,20,22,49,9,UG/M3
5,20,23,54,15,UG/M3
5,21,0,45,8,UG/M3
5,21,1,49,13,UG/M3
5,21,2,54,15,UG/M3
5,21,3,61,20,UG/M3
5,21,4,57,13,UG/M3
5,21,5,64,22,UG/M3
5,21,6,60,14,UG/M3
5,21,7,60,17,UG/M3
5,21,8,64,20,UG/M3
5,21,9,66,20,UG/M3
5,21,10,68,21,UG/M3
5,21,11,69,21,UG/M3
5,21,12,74,26,UG/M3
5,21,13,77,26,UG/M3
5,21,14,68,16,UG/M3
5,21,15,72,24,UG/M3
5,21,16,75,25,UG/M3
5,21,17,78,27,UG/M3
5,21,18,80,27,UG/M3
5,21,19,78,24,UG/M3
5,21,20,80,27,UG/M3
5,21,21,81,27,UG/M3
5,21,22,74,18,UG/M3
5,21,23,69,17,UG/M3
5,22,0,66,17,UG/M3
5,22,1,66,19,UG/M3
5,22,2,64,17,UG/M3
5,22,3,60,15,UG/M3
5,22,4,63,19,UG/M3
5,22,5,58,13,UG/M3
5,22,6,57,15,UG/M3
5,22,7,60,18,UG/M3
5,22,8,59,15,UG/M3
5,22,9,47,7,UG/M3
5,22,10,54,16,UG/M3
5,22,11,59,18,UG/M3
5,22,12,60,17,UG/M3
5,22,13,61,17,UG/M3
5,22,14,59,15,UG/M3
5,22,15,53,10,UG/M3
5,22,16,56,16,UG/M3
5,22,17,59,17,UG/M3
5,22,18,61,18,UG/M3
5,22,19,62,18,UG/M3
5,22,20,66,21,UG/M3
5,22,21,62,15,UG/M3
5,22,22,57,13,UG/M3
5,22,23,57,15,UG/M3
5,23,0,54,12,UG/M3
5,23,1,53,13,UG/M3
5,23,2,53,13,UG/M3
5,23,3,48,10,UG/M3
5,23,4,36,6,UG/M3
5,23,5,58,22,UG/M3
5,23,6,38,3,UG/M3
5,23,7,33,7,UG/M3
5,23,8,25,4,UG/M3
5,23,9,21,4,UG/M3
5,23,10,21,5,UG/M3
5,23,11,27,8,UG/M3
5,23,12,40,13,UG/M3
5,23,13,39,9,UG/M3
5,23,14,44,12,UG/M3
5,23,15,47,12,UG/M3
5,23,16,53,15,UG/M3
5,23,17,54,14,UG/M3
5,23,18,61,20,UG/M3
5,23,19,60,16,UG/M3
5,23,20,59,15,UG/M3
5,23,21,56,13,UG/M3
5,23,22,57,16,UG/M3
5,23,23,53,11,UG/M3
5,24,0,50,11,UG/M3
5,24,1,44,9,UG/M3
5,24,2,36,7,UG/M3
5,24,3,35,8,UG/M3
5,24,4,40,11,UG/M3
5,24,5,35,7,UG/M3
5,24,6,35,-999,UG/M3
5,24,7,39,10,UG/M3
5,24,8,29,5,UG/M3
5,24,9,7,-3,UG/M3
5,24,10,-999,-2,UG/M3
5,24,11,8,4,UG/M3
5,24,12,12,4,UG/M3
5,24,13,38,15,UG/M3
5,24,14,29,5,UG/M3
5,24,15,42,13,UG/M3
5,24,16,46,12,UG/M3
5,24,17,46,11,UG/M3
5,24,18,57,19,UG/M3
5,24,19,55,13,UG/M3
5,24,20,54,13,UG/M3
5,24,21,52,12,UG/M3
5,24,22,47,10,UG/M3
5,24,23,38,7,UG/M3
5,25,0,40,10,UG/M3
5,25,1,40,10,UG/M3
5,25,2,45,12,UG/M3
5,25,3,41,9,UG/M3
5,25,4,33,6,UG/M3
5,25,5,39,11,UG/M3
5,25,6,36,8,UG/M3
5,25,7,33,7,UG/M3
5,25,8,23,3,UG/M3
5,25,9,30,9,UG/M3
5,25,10,30,7,UG/M3
5,25,11,33,9,UG/M3
5,25,12,42,12,UG/M3
5,25,13,42,10,UG/M3
5,25,14,38,8,UG/M3
5,25,15,33,7,UG/M3
5,25,16,29,6,UG/M3
5,25,17,33,9,UG/M3
5,25,18,50,16,UG/M3
5,25,19,50,12,UG/M3
5,25,20,48,11,UG/M3
5,25,21,43,9,UG/M3
5,25,22,44,11,UG/M3
5,25,23,43,10,UG/M3
5,26,0,43,-999,UG/M3
5,26,1,66,24,UG/M3
5,26,2,37,1,UG/M3
5,26,3,24,3,UG/M3
5,26,4,29,8,UG/M3
5,26,5,37,11,UG/M3
5,26,6,46,13,UG/M3
5,26,7,55,17,UG/M3
5,26,8,56,15,UG/M3
5,26,9,58,16,UG/M3
5,26,10,60,18,UG/M3
5,26,11,66,22,UG/M3
5,26,12,64,17,UG/M3
5,26,13,70,24,UG/M3
5,26,14,69,20,UG/M3
5,26,15,66,18,UG/M3
5,26,16,71,24,UG/M3
5,26,17,77,27,UG/M3
5,26,18,79,27,UG/M3
5,26,19,86,32,UG/M3
5,26,20,85,28,UG/M3
5,26,21,78,21,UG/M3
5,26,22,73,20,UG/M3
5,26,23,70,20,UG/M3
5,27,0,66,17,UG/M3
5,27,1,66,19,UG/M3
5,27,2,62,16,UG/M3
5,27,3,56,12,UG/M3
5,27,4,56,14,UG/M3
5,27,5,62,20,UG/M3
5,27,6,62,18,UG/M3
5,27,7,67,22,UG/M3
5,27,8,67,20,UG/M3
5,27,9,56,9,UG/M3
5,27,10,55,14,UG/M3
5,27,11,62,20,UG/M3
5,27,12,59,15,UG/M3
5,27,13,62,19,UG/M3
5,27,14,65,20,UG/M3
5,27,15,64,18,UG/M3
5,27,16,62,16,UG/M3
5,27,17,57,13,UG/M3
5,27,18,64,22,UG/M3
5,27,19,71,25,UG/M3
5,27,20,75,25,UG/M3
5,27,21,72,21,UG/M3
5,27,22,70,20,UG/M3
5,27,23,68,19,UG/M3
5,28,0,67,19,UG/M3
5,28,1,63,16,UG/M3
5,28,2,57,12,UG/M3
5,28,3,54,12,UG/M3
5,28,4,52,12,UG/M3
5,28,5,56,16,UG/M3
5,28,6,56,15,UG/M3
5,28,7,61,19,UG/M3
5,28,8,57,13,UG/M3
5,28,9,52,10,UG/M3
5,28,10,55,16,UG/M3
5,28,11,57,16,UG/M3
5,28,12,57,15,UG/M3
5,28,13,53,11,UG/M3
5,28,14,59,19,UG/M3
5,28,15,58,15,UG/M3
5,28,16,67,24,UG/M3
5,28,17,62,15,UG/M3
5,28,18,65,20,UG/M3
5,28,19,65,-999,UG/M3
5,28,20,62,17,UG/M3
5,28,21,67,21,UG/M3
5,28,22,67,-999,UG/M3
5,28,23,57,13,UG/M3
5,29,0,58,16,UG/M3
5,29,1,58,15,UG/M3
5,29,2,55,13,UG/M3
5,29,3,50,10,UG/M3
5,29,4,39,7,UG/M3
5,29,5,45,12,UG/M3
5,29,6,37,7,UG/M3
5,29,7,39,10,UG/M3
5,29,8,40,10,UG/M3
5,29,9,30,5,UG/M3
5,29,10,38,11,UG/M3
5,29,11,35,8,UG/M3
5,29,12,47,14,UG/M3
5,29,13,44,10,UG/M3
5,29,14,45,11,UG/M3
5,29,15,43,10,UG/M3
5,29,16,43,10,UG/M3
5,29,17,52,15,UG/M3
5,29,18,51,12,UG/M3
5,29,19,58,19,UG/M3
5,29,20,56,13,UG/M3
5,29,21,62,20,UG/M3
5,29,22,57,13,UG/M3
5,29,23,63,21,UG/M3
5,30,0,59,14,UG/M3
5,30,1,59,16,UG/M3
5,30,2,72,28,UG/M3
5,30,3,56,7,UG/M3
5,30,4,40,5,UG/M3
5,30,5,43,11,UG/M3
5,30,6,48,13,UG/M3
5,30,7,49,12,UG/M3
5,30,8,39,7,UG/M3
5,30,9,32,6,UG/M3
5,30,10,26,5,UG/M3
5,30,11,48,17,UG/M3
5,30,12,51,13,UG/M3
5,30,13,56,17,UG/M3
5,30,14,58,16,UG/M3
5,30,15,57,15,UG/M3
5,30,16,62,20,UG/M3
5,30,17,63,18,UG/M3
5,30,18,67,22,UG/M3
5,30,19,72,24,UG/M3
5,30,20,70,20,UG/M3
5,30,21,65,17,UG/M3
5,30,22,62,15,UG/M3
5,30,23,56,12,UG/M3
5,31,0,58,16,UG/M3
5,31,1,51,9,UG/M3
5,31,2,53,14,UG/M3
5,31,3,38,5,UG/M3
5,31,4,21,1,UG/M3
5,31,5,19,4,UG/M3
5,31,6,22,6,UG/M3
5,31,7,34,11,UG/M3
5,31,8,31,7,UG/M3
5,31,9,20,2,UG/M3
5,31,10,8,-1,UG/M3
5,31,11,8,-999,UG/M3
5,31,12,22,7,UG/M3
5,31,13,23,6,UG/M3
5,31,14,33,10,UG/M3
5,31,15,33,-999,UG/M3
5,31,16,33,8,UG/M3
5,31,17,35,9,UG/M3
5,31,18,55,19,UG/M3
5,31,19,60,19,UG/M3
5,31,20,57,13,UG/M3
5,31,21,63,21,UG/M3
5,31,22,67,22,UG/M3
5,31,23,56,9,UG/M3
6,1,0,53,12,UG/M3
6,1,1,56,16,UG/M3
6,1,2,55,13,UG/M3
6,1,3,48,9,UG/M3
6,1,4,40,8,UG/M3
6,1,5,52,16,UG/M3
6,1,6,54,14,UG/M3
6,1,7,52,12,UG/M3
6,1,8,54,14,UG/M3
6,1,9,66,25,UG/M3
6,1,10,73,26,UG/M3
6,1,11,75,25,UG/M3
6,1,12,82,30,UG/M3
6,1,13,85,30,UG/M3
6,1,14,77,21,UG/M3
6,1,15,96,42,UG/M3
6,1,16,86,24,UG/M3
6,1,17,83,26,UG/M3
6,1,18,81,26,UG/M3
6,1,19,84,29,UG/M3
6,1,20,86,30,UG/M3
6,1,21,80,23,UG/M3
6,1,22,71,17,UG/M3
6,1,23,66,17,UG/M3
6,2,0,65,18,UG/M3
6,2,1,59,13,UG/M3
6,2,2,67,24,UG/M3
6,2,3,62,15,UG/M3
6,2,4,58,13,UG/M3
6,2,5,57,15,UG/M3
6,2,6,53,11,UG/M3
6,2,7,57,17,UG/M3
6,2,8,56,14,UG/M3
6,2,9,54,13,UG/M3
6,2,10,49,10,UG/M3
6,2,11,55,16,UG/M3
6,2,12,63,22,UG/M3
6,2,13,57,12,UG/M3
6,2,14,64,22,UG/M3
6,2,15,65,19,UG/M3
6,2,16,68,22,UG/M3
6,2,17,66,18,UG/M3
6,2,18,69,22,UG/M3
6,2,19,69,-999,UG/M3
6,2,20,67,19,UG/M3
6,2,21,71,23,UG/M3
6,2,22,64,15,UG/M3
6,2,23,60,15,UG/M3
6,3,0,61,17,UG/M3
6,3,1,57,13,UG/M3
6,3,2,56,14,UG/M3
6,3,3,47,8,UG/M3
6,3,4,38,7,UG/M3
6,3,5,50,15,UG/M3
6,3,6,50,12,UG/M3
6,3,7,48,11,UG/M3
6,3,8,51,13,UG/M3
6,3,9,42,8,UG/M3
6,3,10,57,20,UG/M3
6,3,11,58,16,UG/M3
6,3,12,63,20,UG/M3
6,3,13,63,-999,UG/M3
6,3,14,44,7,UG/M3
6,3,15,57,18,UG/M3
6,3,16,64,21,UG/M3
6,3,17,61,16,UG/M3
6,3,18,66,21,UG/M3
6,3,19,70,23,UG/M3
6,3,20,60,12,UG/M3
6,3,21,62,18,UG/M3
6,3,22,62,17,UG/M3
6,3,23,64,20,UG/M3
6,4,0,64,18,UG/M3
6,4,1,64,18,UG/M3
6,4,2,62,16,UG/M3
6,4,3,84,39,UG/M3
6,4,4,69,13,UG/M3
6,4,5,59,11,UG/M3
6,4,6,51,9,UG/M3
6,4,7,55,16,UG/M3
6,4,8,53,12,UG/M3
6,4,9,48,10,UG/M3
6,4,10,51,13,UG/M3
6,4,11,55,16,UG/M3
6,4,12,58,17,UG/M3
6,4,13,62,19,UG/M3
6,4,14,67,22,UG/M3
6,4,15,56,9,UG/M3
6,4,16,57,16,UG/M3
6,4,17,59,17,UG/M3
6,4,18,59,16,UG/M3
6,4,19,64,21,UG/M3
6,4,20,63,17,UG/M3
6,4,21,67,22,UG/M3
6,4,22,72,24,UG/M3
6,4,23,63,14,UG/M3
6,5,0,60,15,UG/M3
6,5,1,61,17,UG/M3
6,5,2,57,13,UG/M3
6,5,3,56,14,UG/M3
6,5,4,49,9,UG/M3
6,5,5,39,7,UG/M3
6,5,6,40,10,UG/M3
6,5,7,43,11,UG/M3
6,5,8,53,16,UG/M3
6,5,9,33,3,UG/M3
6,5,10,44,13,UG/M3
6,5,11,47,12,UG/M3
6,5,12,52,14,UG/M3
6,5,13,54,14,UG/M3
6,5,14,54,14,UG/M3
6,5,15,54,13,UG/M3
6,5,16,59,19,UG/M3
6,5,17,57,14,UG/M3
6,5,18,60,18,UG/M3
6,5,19,71,27,UG/M3
6,5,20,76,26,UG/M3
6,5,21,75,23,UG/M3
6,5,22,79,27,UG/M3
6,5,23,80,27,UG/M3
6,6,0,81,27,UG/M3
6,6,1,73,19,UG/M3
6,6,2,71,21,UG/M3
6,6,3,70,20,UG/M3
6,6,4,72,23,UG/M3
6,6,5,93,42,UG/M3
6,6,6,102,40,UG/M3
6,6,7,95,30,UG/M3
6,6,8,85,24,UG/M3
6,6,9,85,28,UG/M3
6,6,10,92,35,UG/M3
6,6,11,82,22,UG/M3
6,6,12,81,26,UG/M3
6,6,13,82,27,UG/M3
6,6,14,88,33,UG/M3
6,6,15,97,39,UG/M3
6,6,16,101,37,UG/M3
6,6,17,118,49,UG/M3
6,6,18,125,48,UG/M3
6,6,19,129,49,UG/M3
6,6,20,129,47,UG/M3
6,6,21,132,49,UG/M3
6,6,22,121,39,UG/M3
6,6,23,109,33,UG/M3
6,7,0,88,21,UG/M3
6,7,1,76,18,UG/M3
6,7,2,71,19,UG/M3
6,7,3,74,25,UG/M3
6,7,4,68,17,UG/M3
6,7,5,74,26,UG/M3
6,7,6,71,20,UG/M3
6,7,7,72,23,UG/M3
6,7,8,89,38,UG/M3
6,7,9,88,29,UG/M3
6,7,10,73,16,UG/M3
6,7,11,76,25,UG/M3
6,7,12,73,21,UG/M3
6,7,13,81,30,UG/M3
6,7,14,73,19,UG/M3
6,7,15,69,19,UG/M3
6,7,16,67,19,UG/M3
6,7,17,73,25,UG/M3
6,7,18,72,22,UG/M3
6,7,19,76,26,UG/M3
6,7,20,75,23,UG/M3
6,7,21,72,21,UG/M3
6,7,22,66,16,UG/M3
6,7,23,69,22,UG/M3
6,8,0,64,16,UG/M3
6,8,1,52,7,UG/M3
6,8,2,43,8,UG/M3
6,8,3,38,8,UG/M3
6,8,4,35,8,UG/M3
6,8,5,38,10,UG/M3
6,8,6,51,15,UG/M3
6,8,7,46,10,UG/M3
6,8,8,44,10,UG/M3
6,8,9,51,14,UG/M3
6,8,10,52,13,UG/M3
6,8,11,54,14,UG/M3
6,8,12,54,14,UG/M3
6,8,13,58,17,UG/M3
6,8,14,58,16,UG/M3
6,8,15,61,18,UG/M3
6,8,16,60,16,UG/M3
6,8,17,63,19,UG/M3
6,8,18,63,18,UG/M3
6,8,19,72,26,UG/M3
6,8,20,68,19,UG/M3
6,8,21,75,27,UG/M3
6,8,22,75,23,UG/M3
6,8,23,94,42,UG/M3
6,9,0,71,11,UG/M3
6,9,1,72,22,UG/M3
